WorkToHome,temperature,dewPoint,precipType,HomeToWork,windSpeed,visibility,cloudCover,time,precipIntensity,summary,precipProbability
1991,53.24,49.98,"rain",1982,7.51,5.77,1,2014-11-28T08:50:25.000Z,0.0063,"Drizzle",0.67
1986,53.24,50.1,"rain",1989,7.07,5.72,1,2014-11-28T08:55:25.000Z,0.0029,"Overcast",0.12
2001,53.23,50.09,"rain",1995,6.96,5.66,1,2014-11-28T09:00:25.000Z,0.0076,"Drizzle",0.8100000000000001
2056,53.19,50.01,"rain",1984,7.05,5.58,1,2014-11-28T09:05:25.000Z,0.0163,"Light Rain",1
2046,53.14,49.92,"rain",1991,7.14,5.5,1,2014-11-28T09:10:25.000Z,0.0185,"Light Rain",1
2016,52.15,48.91,"rain",2001,10.01,5.42,1,2014-11-28T09:15:25.000Z,0.0209,"Light Rain",1
2012,52.09,48.81,"rain",1999,10.12,5.33,1,2014-11-28T09:20:25.000Z,0.0479,"Light Rain",1
2052,52.08,48.88,"rain",2002,10.34,5.13,1,2014-11-28T09:25:25.000Z,0.0617,"Rain",1
2067,52.11,49.12,"rain",2000,9.44,5.12,1,2014-11-28T09:30:25.000Z,0.0341,"Light Rain",1
2051,52.2,49,"rain",2007,9.43,5.12,1,2014-11-28T09:35:25.000Z,0.0291,"Light Rain",1
2040,52.18,48.93,"rain",2019,9.42,5.12,1,2014-11-28T09:40:25.000Z,0.0125,"Light Rain",1
2076,52.2,48.91,"rain",2019,9.42,5.12,1,2014-11-28T09:45:25.000Z,0.0361,"Light Rain",1
2074,52.18,48.84,"rain",2015,9.41,5.12,1,2014-11-28T09:50:25.000Z,0.043,"Light Rain",1
2117,52.16,48.77,"rain",2060,9.4,5.11,0.99,2014-11-28T09:55:25.000Z,0.0252,"Light Rain",1
2115,52.22,49.15,"rain",2065,8.279999999999999,5.11,0.99,2014-11-28T10:00:25.000Z,0.0086,"Drizzle",0.9300000000000001
2102,52.17,49.09,"rain",2089,8.300000000000001,5.04,0.99,2014-11-28T10:05:25.000Z,0.0215,"Light Rain",1
2181,52.13,49.03,"rain",2159,8.32,4.97,0.99,2014-11-28T10:10:25.000Z,0.0851,"Rain",1
2180,51.98,48.86,"rain",2185,8.789999999999999,4.91,0.99,2014-11-28T10:15:25.000Z,0.1104,"Rain",1
2184,52.66,49.52,"rain",2193,7.53,4.84,0.99,2014-11-28T10:20:25.000Z,0.0593,"Rain",1
2223,52.49,49.45,"rain",2262,7.93,4.86,0.99,2014-11-28T10:25:25.000Z,0.0359,"Light Rain",1
2208,52.6,49.67,"rain",2234,7.2,4.74,0.99,2014-11-28T10:30:25.000Z,0.035,"Light Rain",1
2210,52.66,49.39,"rain",2232,7.12,4.73,1,2014-11-28T10:35:25.000Z,0.0229,"Light Rain",1
2233,52.63,49.32,"rain",2247,7.03,4.72,1,2014-11-28T10:40:25.000Z,0.0204,"Light Rain",1
2223,52.61,49.25,"rain",2320,6.95,4.7,1,2014-11-28T10:45:25.000Z,0.043,"Light Rain",1
2258,52.59,49.18,"rain",2332,6.87,4.69,1,2014-11-28T10:50:25.000Z,0.0563,"Rain",1
2242,52.57,49.11,"rain",2335,6.78,4.68,1,2014-11-28T10:55:25.000Z,0.09270000000000001,"Rain",1
2243,52.54,49.11,"rain",2324,6.54,4.66,1,2014-11-28T11:00:25.000Z,0.0442,"Light Rain",1
2261,52.45,49.35,"rain",2331,5.68,4.59,1,2014-11-28T11:05:25.000Z,0.0357,"Light Rain",1
2258,52.31,49.28,"rain",2387,5.65,3.63,1,2014-11-28T11:10:25.000Z,0.0291,"Light Rain",1
2271,52.29,49.22,"rain",2402,5.63,3.61,1,2014-11-28T11:15:25.000Z,0.0794,"Rain",1
2273,52.66,49.55,"rain",2409,4.7,3.6,1,2014-11-28T11:20:25.000Z,0.0983,"Rain",1
2272,52.59,49.44,"rain",2407,4.57,3.59,1,2014-11-28T11:25:25.000Z,0.0919,"Rain",1
2268,52.52,49.33,"rain",2412,4.46,3.58,1,2014-11-28T11:30:25.000Z,0.1104,"Rain",1
2321,52.44,49.5,"rain",2423,4.07,3.56,1,2014-11-28T11:35:25.000Z,0.1693,"Rain",1
2307,52.66,49.42,"rain",2432,3.94,3.55,1,2014-11-28T11:40:25.000Z,0.2188,"Heavy Rain",1
2310,52.64,49.34,"rain",2438,3.82,3.54,1,2014-11-28T11:45:25.000Z,0.2885,"Heavy Rain",1
2341,52.62,49.26,"rain",2433,3.71,3.52,1,2014-11-28T11:50:25.000Z,0.245,"Heavy Rain",1
2314,52.6,49.19,"rain",2459,3.6,3.51,1,2014-11-28T11:55:25.000Z,0.1652,"Rain",1
2336,52.57,49.11,"rain",2432,3.51,3.5,1,2014-11-28T12:00:25.000Z,0.1082,"Rain",1
2326,51.65,48.74,"rain",2434,2.91,3.47,0.99,2014-11-28T12:05:25.000Z,0.1262,"Rain",1
2307,51.57,48.57,"rain",2420,2.67,3.44,1,2014-11-28T12:10:25.000Z,0.1097,"Rain",1
2275,51.53,48.51,"rain",2430,2.7,3.42,1,2014-11-28T12:15:25.000Z,0.1059,"Rain",1
2294,51.49,48.42,"rain",2435,2.7,3.39,1,2014-11-28T12:20:25.000Z,0.0827,"Rain",1
2297,51.42,48.4,"rain",2426,2.73,3,1,2014-11-28T12:25:25.000Z,0.0968,"Rain",1
2330,51.13,48.06,"rain",2426,1.94,2.98,1,2014-11-28T12:30:25.000Z,0.1292,"Rain",1
2336,50.05,47.48,"rain",2423,1.42,2.96,1,2014-11-28T12:35:25.000Z,0.1078,"Rain",1
2354,50.08,47.79,"rain",2423,1.28,2.94,1,2014-11-28T12:40:25.000Z,0.0725,"Rain",1
2333,50.03,47.76,"rain",2435,1.14,2.92,1,2014-11-28T12:45:25.000Z,0.0862,"Rain",1
2332,49.97,47.74,"rain",2407,1.03,2.9,1,2014-11-28T12:50:25.000Z,0.1647,"Rain",1
2367,49.92,47.71,"rain",2406,0.9300000000000001,2.88,1,2014-11-28T12:55:25.000Z,0.1998,"Rain",1
2387,50.05,47.86,"rain",2415,0.57,2.87,1,2014-11-28T13:00:25.000Z,0.1534,"Rain",1
2347,50.02,47.77,"rain",2418,0.57,2.92,1,2014-11-28T13:05:25.000Z,0.1282,"Rain",1
2337,47.39,45.35,"rain",2429,4.6,2.97,1,2014-11-28T13:10:25.000Z,0.1139,"Rain",1
2382,47.17,45.14,"rain",2402,4.62,3.02,1,2014-11-28T13:15:25.000Z,0.1314,"Rain",1
2395,47.11,45.01,"rain",2390,4.8,3.07,1,2014-11-28T13:20:25.000Z,0.06950000000000001,"Rain",1
2359,47.03,44.87,"rain",2383,5.17,2.85,1,2014-11-28T13:25:25.000Z,0.0697,"Rain",1
2353,46.97,44.76,"rain",2358,5.4,2.92,1,2014-11-28T13:30:25.000Z,0.07090000000000001,"Rain",1
2329,46.9,44.64,"rain",2342,5.65,2.99,1,2014-11-28T13:35:25.000Z,0.1853,"Rain",1
2355,46.34,44.69,"rain",2361,5.18,3.05,1,2014-11-28T13:40:25.000Z,0.1144,"Rain",1
2338,46.19,44.57,"rain",2372,5.26,3.12,1,2014-11-28T13:45:25.000Z,0.1191,"Rain",1
2343,46.08,44.49,"rain",2384,5.43,3.19,1,2014-11-28T13:50:25.000Z,0.1307,"Rain",1
2359,45.97,44.4,"rain",2404,5.59,3.26,1,2014-11-28T13:55:25.000Z,0.1189,"Rain",1
2321,45.85,44.3,"rain",2395,5.75,3.33,1,2014-11-28T14:00:25.000Z,0.1264,"Rain",1
2341,45.83,44.25,"rain",2392,5.81,3.38,1,2014-11-28T14:05:25.000Z,0.1786,"Rain",1
2343,45.28,43.85,"rain",2399,5.42,3.44,1,2014-11-28T14:10:25.000Z,0.2248,"Heavy Rain",1
2352,45.19,43.75,"rain",2400,5.71,3.5,1,2014-11-28T14:15:25.000Z,0.2626,"Heavy Rain",1
2326,45.12,43.66,"rain",2424,5.92,3.55,1,2014-11-28T14:20:25.000Z,0.2221,"Heavy Rain",1
2382,45.05,43.55,"rain",2433,6.14,3.61,1,2014-11-28T14:25:25.000Z,0.199,"Rain",1
2333,45.32,43.73,"rain",2407,6.36,3.48,1,2014-11-28T14:30:25.000Z,0.0583,"Rain",1
2318,45.1,43.56,"rain",2392,6.41,3.47,1,2014-11-28T14:35:25.000Z,0.1042,"Rain",1
2391,44.91,43.41,"rain",2386,6.44,3.46,1,2014-11-28T14:40:25.000Z,0.0854,"Rain",1
2380,44.7,43.23,"rain",2415,6.59,3.46,1,2014-11-28T14:45:25.000Z,0.1553,"Rain",1
2415,44.57,43.08,"rain",2455,6.89,3.45,1,2014-11-28T14:50:25.000Z,0.1584,"Rain",1
2428,44.36,42.91,"rain",2466,6.95,3.44,1,2014-11-28T14:55:25.000Z,0.1948,"Rain",1
2434,44,42.54,"rain",2470,8.07,3.44,1,2014-11-28T15:00:25.000Z,0.1762,"Rain",1
2411,43.98,42.46,"rain",2457,8.23,3.46,1,2014-11-28T15:05:25.000Z,0.1334,"Rain",1
2500,43.74,42.17,"rain",2457,4.36,3.48,1,2014-11-28T15:10:25.000Z,0.2455,"Heavy Rain",1
2475,42.95,41.45,"rain",2447,4.3,3.47,1,2014-11-28T15:15:25.000Z,0.4287,"Heavy Rain",1
3055,42.76,41.18,"rain",2478,4.33,3.39,1,2014-11-28T15:20:25.000Z,0.4064,"Heavy Rain",1
2399,42.94,40.97,"rain",2481,4.24,3.46,1,2014-11-28T15:25:25.000Z,0.271,"Heavy Rain",1
2425,42.67,40.86,"rain",2466,3.77,3.53,1,2014-11-28T15:30:25.000Z,0.1914,"Rain",1
2418,42.6,40.79,"rain",2456,3.75,3.59,1,2014-11-28T15:35:25.000Z,0.1175,"Rain",1
2747,42.53,40.71,"rain",2472,3.73,3.66,1,2014-11-28T15:40:25.000Z,0.1193,"Rain",1
2784,42.44,40.62,"rain",2491,3.71,3.73,1,2014-11-28T15:45:25.000Z,0.1448,"Rain",1
2848,42.37,40.55,"rain",2470,3.69,3.8,1,2014-11-28T15:50:25.000Z,0.1123,"Rain",1
2593,41.58,39.94,"rain",2461,3.57,3.87,1,2014-11-28T15:55:25.000Z,0.096,"Rain",1
2476,41.53,39.95,"rain",2527,3.36,3.94,1,2014-11-28T16:00:25.000Z,0.1178,"Rain",1
2446,41.2,39.55,"rain",2504,3.48,4.03,1,2014-11-28T16:05:25.000Z,0.1161,"Rain",1
2425,41.23,39.53,"rain",2508,3.47,4.12,1,2014-11-28T16:10:25.000Z,0.1682,"Rain",1
2382,41.48,39.74,"rain",2477,4.94,4.22,1,2014-11-28T16:15:25.000Z,0.4346,"Heavy Rain",1
2377,41.28,39.53,"rain",2496,5.2,3.4,1,2014-11-28T16:20:25.000Z,0.5071,"Heavy Rain",1
2406,41.36,39.77,"rain",2474,5.15,3.58,1,2014-11-28T16:25:25.000Z,0.5041,"Heavy Rain",1
2400,41.03,39.59,"rain",2448,4.72,3.76,1,2014-11-28T16:30:25.000Z,0.7487,"Heavy Rain",1
2398,40.99,39.53,"rain",2456,4.65,3.94,1,2014-11-28T16:35:25.000Z,0.8323,"Heavy Rain",1
2427,40.88,39.46,"rain",2494,4.44,4.11,1,2014-11-28T16:40:25.000Z,0.4471,"Heavy Rain",1
2396,40.82,39.39,"rain",2507,4.36,4.29,1,2014-11-28T16:45:25.000Z,0.6986,"Heavy Rain",1
2437,40.71,39.3,"rain",2454,4.25,4.47,1,2014-11-28T16:50:25.000Z,0.6789,"Heavy Rain",1
2427,40.6,39.23,"rain",2494,4.01,4.65,1,2014-11-28T16:55:25.000Z,0.4631,"Heavy Rain",1
2431,40.54,39.17,"rain",2477,3.91,4.81,1,2014-11-28T17:00:25.000Z,0.2199,"Heavy Rain",1
2459,40.56,39.15,"rain",2493,3.82,4.88,1,2014-11-28T17:05:25.000Z,0.1178,"Rain",1
2422,40.58,39.13,"rain",2506,3.73,4.95,1,2014-11-28T17:10:25.000Z,0.1074,"Rain",1
2520,41.38,39.89,"rain",2425,3.06,5.02,1,2014-11-28T17:15:25.000Z,0.0566,"Rain",1
2386,41.3,39.73,"rain",2480,3.05,4.94,1,2014-11-28T17:20:25.000Z,0.038,"Light Rain",1
2365,41.27,39.83,"rain",2459,2.83,3.71,1,2014-11-28T17:25:25.000Z,0.0271,"Light Rain",1
2418,40.96,39.14,"rain",2478,2.47,3.85,1,2014-11-28T17:30:25.000Z,0.007900000000000001,"Drizzle",0.85
2422,40.95,39.12,"rain",2482,2.4,3.99,1,2014-11-28T17:35:25.000Z,0.0091,"Drizzle",0.99
2517,40.94,39.1,"rain",2473,2.33,4.13,1,2014-11-28T17:40:25.000Z,0.0124,"Light Rain",1
2606,40.93,39.08,"rain",2468,2.27,4.27,1,2014-11-28T17:45:25.000Z,0.014,"Light Rain",1
2943,40.92,39.06,"rain",2448,2.21,4.41,1,2014-11-28T17:50:25.000Z,0.0202,"Light Rain",1
2579,40.91,39.04,"rain",2418,2.17,4.55,1,2014-11-28T17:55:25.000Z,0.0071,"Drizzle",0.76
2410,40.43,38.81,"rain",2415,1.68,4.68,1,2014-11-28T18:00:25.000Z,0.0053,"Drizzle",0.55
2394,40.18,38.56,"rain",2429,1.7,4.76,1,2014-11-28T18:05:25.000Z,0.009900000000000001,"Light Rain",1
2412,40.2,38.55,"rain",2406,1.72,4.85,1,2014-11-28T18:10:25.000Z,0.0123,"Light Rain",1
2418,40.25,38.58,"rain",2472,1.76,4.93,1,2014-11-28T18:15:25.000Z,0.0129,"Light Rain",1
2449,38.35,36.67,"rain",2454,2.61,5.01,1,2014-11-28T18:20:25.000Z,0.0268,"Light Rain",1
2387,38.53,36.78,"rain",2453,2.93,5.3,1,2014-11-28T18:25:25.000Z,0.0181,"Light Rain",1
2382,38.3,36.67,"rain",2446,2.68,5.05,1,2014-11-28T18:30:25.000Z,0.0132,"Light Rain",1
2380,38.21,36.61,"rain",2481,2.54,5.12,1,2014-11-28T18:35:25.000Z,0.0115,"Light Rain",1
2402,38.18,36.56,"rain",2511,2.46,5.19,1,2014-11-28T18:40:25.000Z,0.0046,"Drizzle",0.47
2487,38.14,36.51,"rain",2515,2.38,5.26,1,2014-11-28T18:45:25.000Z,0.0038,"Overcast",0.38
2444,38.11,36.45,"rain",2463,2.3,5.33,1,2014-11-28T18:50:25.000Z,0.0054,"Drizzle",0.5600000000000001
2412,38.07,36.4,"rain",2458,2.22,5.39,1,2014-11-28T18:55:25.000Z,0.0066,"Drizzle",0.7
2415,37.93,36.37,"rain",2431,1.95,5.46,1,2014-11-28T19:00:25.000Z,0.0078,"Drizzle",0.84
2427,37.95,36.47,"rain",2444,1.69,5.5,1,2014-11-28T19:05:25.000Z,0.0451,"Light Rain",1
2436,38,36.48,"rain",2428,1.65,5.54,1,2014-11-28T19:10:25.000Z,0.0465,"Light Rain",1
2452,37.82,36.27,"rain",2436,1.84,5.58,1,2014-11-28T19:15:25.000Z,0.0552,"Rain",1
2420,37.87,36.28,"rain",2466,1.8,5.62,1,2014-11-28T19:20:25.000Z,0.054,"Rain",1
2466,36.9,35.44,"rain",2455,1.54,5.66,0.5600000000000001,2014-11-28T19:25:25.000Z,0.0365,"Light Rain",1
2436,36.57,35.18,"rain",2479,1.69,5.26,0.58,2014-11-28T19:30:25.000Z,0.0522,"Light Rain",1
2415,36.64,35.39,"rain",2494,1.42,4.97,0.61,2014-11-28T19:35:25.000Z,0.042,"Light Rain",1
2447,36.63,35.35,"rain",2488,1.37,5.06,0.63,2014-11-28T19:40:25.000Z,0.0492,"Light Rain",1
2383,36.59,35.29,"rain",2483,1.31,5.14,0.65,2014-11-28T19:45:25.000Z,0.0417,"Light Rain",1
2402,36.56,35.23,"rain",2498,1.26,5.23,0.6800000000000001,2014-11-28T19:50:25.000Z,0.032,"Light Rain",1
2379,36.53,35.16,"rain",2465,1.21,5.31,0.7,2014-11-28T19:55:25.000Z,0.0256,"Light Rain",1
2410,36.46,35.07,"rain",2474,1.16,5.39,0.72,2014-11-28T20:00:25.000Z,0.0117,"Light Rain",1
2441,37.16,35.93,"rain",2501,1.84,5.42,0.74,2014-11-28T20:05:25.000Z,0.0077,"Drizzle",0.83
2514,37.33,35.82,"rain",2508,1.9,6.37,0.82,2014-11-28T20:10:25.000Z,0.0083,"Drizzle",0.9
2557,37.38,35.79,"rain",2478,2.47,6.48,0.86,2014-11-28T20:15:25.000Z,0.0205,"Light Rain",1
2569,37.41,35.74,"rain",2477,2.55,6.52,0.87,2014-11-28T20:20:25.000Z,0.038,"Light Rain",1
2570,38.34,35.98,"rain",2481,2.63,6.56,1,2014-11-28T20:25:25.000Z,0.026,"Light Rain",1
3127,38.36,35.95,"rain",2815,2.71,6.59,1,2014-11-28T20:30:25.000Z,0.0132,"Light Rain",1
2872,38.14,36.13,"rain",2539,2.23,6.63,1,2014-11-28T20:35:25.000Z,0.0091,"Drizzle",0.99
2393,38.14,36.13,"rain",2399,2.27,6.66,1,2014-11-28T20:40:25.000Z,0.0073,"Drizzle",0.78
2429,38.15,36.12,"rain",2407,2.31,6.7,1,2014-11-28T20:45:25.000Z,0.013,"Light Rain",1
2409,38.27,36.23,"rain",2437,2.36,6.74,1,2014-11-28T20:50:25.000Z,0.0092,"Light Rain",1
2357,38.1,36.13,"rain",2417,2.12,6.2,1,2014-11-28T20:55:25.000Z,0.0075,"Drizzle",0.8
2402,38.05,36.06,"rain",2407,2.15,6.32,1,2014-11-28T21:00:25.000Z,0.0039,"Overcast",0.39
2404,37.41,35.35,"rain",2404,1.22,6.34,1,2014-11-28T21:05:25.000Z,0.0028,"Overcast",0.26
2427,37.27,35.41,"null",2408,1.1,5.92,1,2014-11-28T21:10:25.000Z,0,"Overcast",0
2380,37.12,35.29,"null",2413,1.05,5.78,1,2014-11-28T21:15:25.000Z,0,"Overcast",0
2395,37.13,35.22,"null",2427,1.19,5.84,1,2014-11-28T21:20:25.000Z,0,"Overcast",0
2391,37.39,35.28,"null",2385,1.33,5.89,1,2014-11-28T21:25:25.000Z,0,"Overcast",0
2467,37.4,35.22,"null",2384,1.47,5.95,1,2014-11-28T21:30:29.000Z,0,"Overcast",0
2493,37.41,35.16,"null",2389,1.6,6.01,1,2014-11-28T21:35:25.000Z,0,"Overcast",0
2335,37.4,35.35,"null",2381,1.42,6.06,1,2014-11-28T21:40:25.000Z,0,"Overcast",0
2337,37.39,35.34,"null",2384,1.47,6.12,1,2014-11-28T21:45:25.000Z,0,"Overcast",0
2311,37.39,35.3,"rain",2380,1.58,6.17,1,2014-11-28T21:50:25.000Z,0.0019,"Overcast",0.01
2327,37.39,35.26,"rain",2370,1.68,6.23,1,2014-11-28T21:55:25.000Z,0.0021,"Overcast",0.05
2321,38.24,36.07,"null",2363,2.68,6.28,1,2014-11-28T22:00:25.000Z,0,"Overcast",0
2292,38.44,36.21,"null",2355,2.99,6.29,1,2014-11-28T22:05:25.000Z,0,"Overcast",0
2312,38.44,36.21,"null",2334,3.28,6.3,0.99,2014-11-28T22:10:25.000Z,0,"Overcast",0
2286,38.34,36.44,"null",2331,4.37,5.87,0.99,2014-11-28T22:15:25.000Z,0,"Overcast",0
2295,38.39,36.44,"null",2366,4.47,5.89,0.99,2014-11-28T22:20:25.000Z,0,"Overcast",0
2298,38.59,36.22,"null",2303,4.57,5.92,0.99,2014-11-28T22:25:25.000Z,0,"Overcast",0
2264,38.64,36.21,"null",2302,4.67,5.95,0.99,2014-11-28T22:30:25.000Z,0,"Overcast",0
2281,38.69,36.19,"null",2296,4.77,5.98,0.99,2014-11-28T22:35:25.000Z,0,"Overcast",0
2282,38.74,36.18,"null",2296,4.87,6.01,0.99,2014-11-28T22:40:25.000Z,0,"Overcast",0
2290,38.68,36.37,"null",2270,4.35,6.03,0.99,2014-11-28T22:45:25.000Z,0,"Overcast",0
2234,38.7,36.39,"null",2316,4.34,6.06,0.98,2014-11-28T22:50:25.000Z,0,"Overcast",0
2237,38.74,36.4,"rain",2323,4.37,6.09,0.98,2014-11-28T22:55:25.000Z,0.002,"Overcast",0.01
2245,38.81,36.49,"null",2311,4.35,6.37,0.98,2014-11-28T23:00:25.000Z,0,"Overcast",0
2298,38.9,36.52,"null",2307,3.96,6.37,0.98,2014-11-28T23:05:25.000Z,0,"Overcast",0
2263,38.93,36.48,"null",2291,4.06,6.37,0.98,2014-11-28T23:10:25.000Z,0,"Overcast",0
2258,38.81,36.69,"null",2270,3.6,6.37,0.98,2014-11-28T23:15:25.000Z,0,"Overcast",0
2267,38.75,36.57,"rain",2274,3.82,5.75,0.97,2014-11-28T23:20:25.000Z,0.0031,"Overcast",0.28
2271,38.89,36.66,"null",2277,3.97,5.7,0.98,2014-11-28T23:25:25.000Z,0,"Overcast",0
2268,38.93,36.64,"rain",2293,4.07,5.72,0.98,2014-11-28T23:30:25.000Z,0.0024,"Overcast",0.1
2210,38.96,36.61,"rain",2280,4.18,5.74,0.97,2014-11-28T23:35:25.000Z,0.0024,"Overcast",0.06
2206,39,36.59,"null",2249,4.28,5.76,0.97,2014-11-28T23:40:25.000Z,0,"Overcast",0
2209,38.91,36.77,"rain",2250,4,5.79,0.97,2014-11-28T23:45:25.000Z,0.0024,"Overcast",0.08
2217,38.89,36.84,"rain",2269,3.9,5.81,0.97,2014-11-28T23:50:25.000Z,0.003,"Overcast",0.24
2229,38.91,36.85,"rain",2251,3.96,5.83,0.97,2014-11-28T23:55:25.000Z,0.0043,"Overcast",0.41
2214,38.93,36.84,"rain",2251,4.03,5.85,0.96,2014-11-29T00:00:25.000Z,0.0035,"Overcast",0.31
2231,38.91,36.73,"rain",2248,4.21,5.84,0.95,2014-11-29T00:05:25.000Z,0.003,"Overcast",0.27
2212,39.02,36.75,"rain",2239,4.46,5.82,0.95,2014-11-29T00:10:25.000Z,0.0027,"Overcast",0.1
2212,39.05,36.7,"rain",2235,3.59,5.81,0.95,2014-11-29T00:15:25.000Z,0.0026,"Overcast",0.17
2225,38.96,36.8,"rain",2253,3.5,5.8,0.95,2014-11-29T00:20:25.000Z,0.0063,"Drizzle",0.67
2236,38.91,36.65,"rain",2243,3.37,5.29,0.96,2014-11-29T00:25:25.000Z,0.008699999999999999,"Drizzle",0.94
2212,38.92,36.58,"rain",2243,3.45,5.31,0.96,2014-11-29T00:30:25.000Z,0.0064,"Drizzle",0.6800000000000001
2228,38.93,36.51,"rain",2233,3.53,5.33,0.95,2014-11-29T00:35:25.000Z,0.0061,"Drizzle",0.64
2210,38.93,36.45,"rain",2247,3.61,5.35,0.95,2014-11-29T00:40:25.000Z,0.0072,"Drizzle",0.77
2209,38.94,36.38,"rain",2248,3.69,5.37,0.95,2014-11-29T00:45:25.000Z,0.0108,"Light Rain",1
2218,38.87,36.72,"rain",2237,3,5.39,0.95,2014-11-29T00:50:25.000Z,0.0193,"Light Rain",1
2208,38.87,36.69,"rain",2217,3.02,5.41,0.95,2014-11-29T00:55:25.000Z,0.0419,"Light Rain",1
2200,38.86,36.65,"rain",2218,3.05,5.43,0.94,2014-11-29T01:00:25.000Z,0.0419,"Light Rain",1
2192,38.82,36.52,"rain",2217,3.18,5.48,0.94,2014-11-29T01:05:25.000Z,0.0322,"Light Rain",1
2192,38.69,36.31,"rain",2204,3.31,5.53,0.94,2014-11-29T01:10:25.000Z,0.0131,"Light Rain",1
2203,38.66,36.19,"rain",2187,2.25,5.58,0.94,2014-11-29T01:15:25.000Z,0.004,"Overcast",0.35
2189,38.45,36.22,"null",2193,1.83,5.63,0.9300000000000001,2014-11-29T01:20:25.000Z,0,"Mostly Cloudy",0
2132,38.52,36.15,"null",2186,1.87,5.68,0.95,2014-11-29T01:25:25.000Z,0,"Overcast",0
2126,38.43,36.04,"null",2185,2.16,5.09,0.94,2014-11-29T01:30:25.000Z,0,"Overcast",0
2122,38.41,35.95,"null",2180,2.19,5.14,0.94,2014-11-29T01:35:25.000Z,0,"Overcast",0
2117,38.39,35.85,"null",2182,2.22,5.19,0.94,2014-11-29T01:40:25.000Z,0,"Overcast",0
2111,38.37,35.76,"null",2170,2.25,5.24,0.94,2014-11-29T01:45:25.000Z,0,"Overcast",0
2087,38.35,35.66,"null",2171,2.28,5.29,0.9300000000000001,2014-11-29T01:50:25.000Z,0,"Mostly Cloudy",0
2071,37.93,35.76,"null",2150,1.56,5.35,0.9300000000000001,2014-11-29T01:55:25.000Z,0,"Mostly Cloudy",0
2084,37.88,35.68,"null",2143,1.54,5.4,0.9300000000000001,2014-11-29T02:00:25.000Z,0,"Mostly Cloudy",0
2082,37.92,35.59,"null",2147,1.68,6.11,0.95,2014-11-29T02:05:25.000Z,0,"Overcast",0
2003,37.89,35.46,"null",2044,1.81,6.1,0.94,2014-11-29T02:10:25.000Z,0,"Overcast",0
2008,37.89,35.54,"null",2037,1.78,5.47,0.94,2014-11-29T02:15:25.000Z,0,"Overcast",0
2011,36.94,34.56,"null",2037,2.48,5.03,0.9300000000000001,2014-11-29T02:20:25.000Z,0,"Mostly Cloudy",0
2020,36.96,34.77,"null",2000,2.32,5.07,0.94,2014-11-29T02:25:25.000Z,0,"Overcast",0
1996,36.91,34.66,"null",1999,2.35,5.11,0.94,2014-11-29T02:30:25.000Z,0,"Overcast",0
2018,36.86,34.56,"null",2016,2.39,5.15,0.9300000000000001,2014-11-29T02:35:25.000Z,0,"Mostly Cloudy",0
2021,36.81,34.46,"null",2015,2.42,5.19,0.9300000000000001,2014-11-29T02:40:25.000Z,0,"Mostly Cloudy",0
1997,36.76,34.36,"null",2016,2.45,5.23,0.92,2014-11-29T02:45:25.000Z,0,"Mostly Cloudy",0
1988,36.72,34.25,"rain",2004,2.48,5.27,0.92,2014-11-29T02:50:25.000Z,0.0025,"Mostly Cloudy",0.11
1985,36.64,34.56,"null",1991,1.87,5.31,0.91,2014-11-29T02:55:25.000Z,0,"Mostly Cloudy",0
1981,37.29,35.21,"null",1987,2.4,5.38,0.91,2014-11-29T03:00:25.000Z,0,"Mostly Cloudy",0
1980,37.23,35.05,"null",1987,2.52,5.37,0.91,2014-11-29T03:05:25.000Z,0,"Mostly Cloudy",0
1979,37.16,34.89,"null",1995,2.65,5.35,0.9,2014-11-29T03:10:25.000Z,0,"Mostly Cloudy",0
2009,36.89,34.65,"null",1990,2.78,4.85,0.9,2014-11-29T03:15:25.000Z,0,"Mostly Cloudy",0
1991,36.83,34.49,"null",1989,2.91,4.86,0.9,2014-11-29T03:20:25.000Z,0,"Mostly Cloudy",0
1985,37.84,35.33,"rain",1982,2.87,4.86,0.89,2014-11-29T03:25:25.000Z,0.0056,"Drizzle",0.59
1983,37.22,34.84,"rain",1975,2.66,4.87,0.89,2014-11-29T03:30:25.000Z,0.0027,"Mostly Cloudy",0.23
1980,37.11,34.7,"rain",1974,2.63,4.87,0.88,2014-11-29T03:35:25.000Z,0.0038,"Mostly Cloudy",0.38
1980,37.09,34.66,"rain",1984,2.68,4.88,0.88,2014-11-29T03:40:25.000Z,0.0023,"Mostly Cloudy",0.04
1979,37.08,34.61,"null",1985,2.74,4.89,0.88,2014-11-29T03:45:25.000Z,0,"Mostly Cloudy",0
1977,37.07,34.57,"rain",1983,2.79,4.89,0.88,2014-11-29T03:50:25.000Z,0.0075,"Drizzle",0.8
1975,37.26,34.72,"rain",1980,1.63,4.9,0.87,2014-11-29T03:55:25.000Z,0.0535,"Rain",1
1976,37.58,35.43,"null",1985,1.9,4.9,0.87,2014-11-29T04:00:25.000Z,0,"Mostly Cloudy",0
1973,37.51,35.29,"null",1973,1.94,4.9,0.87,2014-11-29T04:05:25.000Z,0,"Mostly Cloudy",0
1974,37.44,35.14,"rain",1972,1.97,4.89,0.87,2014-11-29T04:10:25.000Z,0.0028,"Mostly Cloudy",0.26
1973,37.48,35.22,"rain",1968,2.04,4.89,0.87,2014-11-29T04:15:25.000Z,0.2199,"Heavy Rain",1
